date,crude_oil_price,wti_price,brent_price,natural_gas_price,lng_price,oil_supply_volume,refinery_output,export_volume,oil_spread,oil_return,gas_return,oil_ma_7,oil_ma_30,oil_volatility
2023-02-07,72.06577148781936,73.12739939100257,73.23899291332656,3.6089156901275796,5.701947942162287,98.49663833908757,90.44493685711606,65.63061197419697,0.1115935223239859,-0.05562814020433471,-0.27879807159534786,75.29260491018654,73.23720459514577,2.481213944223777
2023-02-08,73.41553750718126,72.57183734333985,74.1882391820478,5.02191318424242,7.934429619661316,96.85638318206202,88.9387659196267,64.5376716306005,1.6164018387079437,0.01872964087521134,0.39152964919080424,74.48607432050787,73.3293021524989,1.9020067725493672
2023-02-09,76.54712983718038,77.49574144576366,78.54206815106394,3.9481275804681526,6.237889678173315,98.94132269842865,90.85327007010848,65.92691555502006,1.046326705300288,0.0426557161648895,-0.2138200252333221,74.64325400288604,73.45184180378622,2.0354220673954777
2023-02-10,77.70648568050602,79.16531735494611,79.45120874671863,4.89371176141562,7.731876303974491,97.57008298539526,89.59412365300626,65.01322648859849,0.2858913917725232,0.015145647469626322,0.2395019314029725,75.24835882457309,73.67367119807706,2.247339991888068
2023-02-11,76.64303508291016,77.57575002623595,77.96319300891925,4.506673237553212,7.120370327065184,97.63303119284464,89.65192609930324,65.05517035031039,0.3874429826832966,-0.013685480539787798,-0.07908894980574999,75.14898952301209,73.85384632829842,2.1529062412592923
2023-02-12,76.13430824954938,73.7789711697137,79.17888942073445,3.9904470800010157,6.304752859248685,97.34150514665588,89.38423112732892,64.86091973282313,5.39991825102075,-0.006637613356653471,-0.11454705729507664,75.54615245390299,73.96359076465724,2.0188829701218722
2023-02-13,75.82322950312057,74.73252373938327,79.25618731597633,4.228542358501479,6.680934238879718,96.3430251881755,88.46737286373053,64.19560920218919,4.523663576593066,-0.004085920704883339,0.05966631651218468,75.47649962118102,74.20042718730608,1.9963907811055024
2023-02-14,73.52272235400892,73.15144440068167,75.65533268344669,4.736725752015954,7.483844448951285,98.50567593464635,90.453235665821,65.63663393532477,2.5038882827650184,-0.03034040048395692,0.12017933141730808,75.68463545920811,74.34187873935475,1.6224668679623464
2023-02-15,75.0888824066418,74.97723226299173,79.30517752822469,4.404988528738814,6.959712399322592,100.03590885130023,91.85837823573262,66.65626388896148,4.327945265232955,0.021301714660290738,-0.07003513410839812,75.9236847305596,74.45196644408695,1.3291912785993238
2023-02-16,75.65055664448033,76.58156479080635,75.93802297328007,4.599805404391733,7.267515567533589,98.30576428355037,90.26966598298439,65.50342813029991,-0.6435418175262839,0.007480125150841843,0.04422642065510596,75.79560284588817,74.60484114158739,1.302022599445193
2023-02-17,78.72379085836238,78.99034235976225,80.4333016694428,5.248581006375516,8.292556057888119,96.5612734907566,88.66778025101786,64.34103314662286,1.4429593096805462,0.040624079322042705,0.1410441409900416,75.94093215701051,74.76580750210005,1.5783189720320316
2023-02-18,77.3289402107828,75.32592367271765,78.2537067298786,3.4283342389438034,5.416636196923481,99.23399431609347,91.12201696772783,66.12192949355361,2.9277830571609513,-0.017718286078082124,-0.34680740665346244,76.03891860384945,74.95598542338958,1.648886144102966
2023-02-19,73.1422278741231,73.71252465063203,72.3424229485135,4.966623203699766,7.84707357761251,96.86885240413095,88.95021583326536,64.54598016466852,-1.3701017021185322,-0.05414159724997647,0.4486986558317243,75.61147855021714,75.03455128407268,1.9755056778928008
2023-02-20,77.3375364946717,78.25341511259742,79.21351546590765,4.155365636972336,6.56531783424087,97.32285096792688,89.3671018522012,64.84849001759117,0.9601003533102244,0.05735822851566241,-0.16334187907049258,75.82780812043872,75.05553323189369,2.0825698980351754
2023-02-21,75.93473483389545,76.77442050579201,77.75211357132052,3.596722593021452,5.682683317847827,98.33000290979568,90.29192319964912,65.51957889341953,0.9776930655285128,-0.018138690787918965,-0.1344389622372485,76.17238133185107,75.13706726244331,1.8206904517474252
2023-02-22,75.36107749411197,76.9822485824439,79.63125210897516,3.3217938749996874,5.248306520890817,98.72584676191507,90.65540841918485,65.78333890288687,2.64900352653126,-0.007554610430105968,-0.07643867741014998,76.21126634434681,75.17459550330831,1.7964382359420932
2023-02-23,77.94281434714276,79.19369757896611,80.88903187397493,3.8312938357243893,6.053296856501367,97.6271949859715,89.64656697871773,65.05128154927971,1.69533429500882,0.034258226379957346,0.15338096820494318,76.53873173044144,75.39246042951821,1.8839838144279877
2023-02-24,78.78055226787603,79.46932238671869,79.24427203138222,4.323812684532152,6.831457688608887,98.38958004431124,90.34663014457894,65.55927653045426,-0.22505035533646378,0.01074810972313811,0.1285515728956459,76.5468405032291,75.57448107799185,1.8950455466091856
2023-02-25,78.57479515085551,78.46954658366754,83.3559340003568,3.7347443251500043,5.90075234440806,99.41126622936441,91.28479761966372,66.24004991217902,4.88638741668926,-0.0026117755092766037,-0.13623817735894506,76.72481978038236,75.701011122055,2.03414066544662
2023-02-26,75.02211686015464,72.53067545988065,78.85366740344267,4.488196676658901,7.09117807171332,99.57565136244463,91.43574493352538,66.34958356800159,6.322991943562016,-0.04521396821818102,0.20174134717471848,76.99337534981544,75.78843834510585,1.5484264750376149
2023-02-27,76.06513048125518,76.70955780995406,78.9382770364581,2.9398757488305027,4.6448905753363015,100.00044992647338,91.825817934477,66.63263677868059,2.2287192265040403,0.013902748479422078,-0.34497617626262267,76.81160306218452,75.8041864238452,1.5757353194678234
2023-02-28,77.32382868617493,77.63536021691961,78.98410253790018,3.5911856842815078,5.673935215063927,100.68207817335147,92.45172583131992,67.08682160910597,1.348742320980577,0.016547637491135747,0.22154335458228092,77.01004504108157,75.92245844511022,1.5338118881444567
2023-03-01,78.58494470402367,78.99231295981673,79.14578584893844,2.9019030022596386,4.58489509670534,99.60435361920237,91.46210089697638,66.3687085524459,0.15347288912171564,0.016309539236178727,-0.19193735513004384,77.47059749964038,76.05779836200563,1.4371226146403042
2023-03-02,75.64293317898577,73.72781031525531,77.08462301487918,3.640071295868038,5.751172600561649,98.5976662536271,90.53770614859053,65.69792923465899,3.356812699623873,-0.03743734294295764,0.2543738688142252,77.14204304704653,76.11151816931002,1.5681018449470376
2023-03-03,76.19233972160313,74.57075491099074,79.82546265115941,3.831325589904155,6.053347026883697,99.69178482395412,91.54238495465042,66.42696600742364,5.254707740168669,0.007263157568432099,0.052541359355575246,76.77229839757898,76.01588777219905,1.415032777930357
2023-03-04,74.30839241130863,75.88812169130799,79.13527187021054,3.1067846173573543,4.908600166011631,99.3153825950664,91.19675208434444,66.17616040586283,3.247150178902558,-0.024726203673206548,-0.1891097364463159,76.16281229192943,75.97793845055823,1.4280191145109373
2023-03-05,74.08116783165836,74.02183510087337,78.39603312406665,1.944186310224751,3.0717395701682957,99.3693541698928,91.24631170139907,66.21212292747573,4.374198023193273,-0.0030578589076795115,-0.37421271517737686,76.02839100214423,75.99828564732363,1.5885530920371354
2023-03-06,78.04635628153594,79.06860732759488,79.31308214885652,3.274926556887014,5.174257961430627,99.05265192296334,90.95549858118443,66.00109681907163,0.24447482126164743,0.053524918220620554,0.6844715651291813,76.3114232593272,76.02187685024691,1.7630980699981276
2023-03-07,79.07680921503172,79.11928677922741,79.3973830650982,3.323199861742825,5.250527925851501,97.9739508783697,89.96497698053749,65.28233310400796,0.27809628587078805,0.013203088300222987,0.014740270970136526,76.5618490491639,76.21263156630421,2.03447339741665
2023-03-08,76.15873574854001,76.20336995778362,78.37006511890682,3.2367617129783053,5.113958976396562,97.86660826658093,89.86640919275278,65.2108082131954,2.166695161123201,-0.03690176039547388,-0.026010517681951173,76.21524776980907,76.20756278018307,1.8286219403898645
2023-03-09,78.24375739048527,79.65118309944927,77.591098342141,3.582880604154402,5.660813507990031,98.80441714262668,90.72755598931651,65.83569218373079,-2.0600847573082746,0.02737731425623391,0.10693369542412667,76.58679408573758,76.41349564360526,1.9529520322406453
2023-03-10,76.88951946330323,76.11545237097717,79.3742710345804,2.3606135619297492,3.7296786063766123,99.05541135651885,90.95803244221662,66.00293549413713,3.258818663603236,-0.017307935768262617,-0.341140879996787,76.68639119169474,76.52929504214265,1.9472519596270954
2023-03-11,74.80130025030348,74.94548141571497,76.57989637085548,3.168357427498197,5.005882837102048,98.23016702003206,90.2002484897503,65.4530559069231,1.6344149551405138,-0.02715869766875556,0.342175389735597,76.75680659726542,76.47110072258009,1.853587625751527
2023-03-12,76.73548089368106,76.0420679606235,78.03642614087869,3.3577501475812697,5.305116048199872,99.33420389881944,91.21403482270199,66.18870148040399,1.9943581802551904,0.025857580508698685,0.059776311359107215,77.13599417755438,76.4387338963526,1.440465894096481
2023-03-13,79.0058959669032,78.35415162575472,78.613841366003,1.80676477898561,2.8546188379214,100.9910369839371,92.73542850976735,67.29268808491145,0.25968974024827673,0.029587552547795326,-0.46191208411170803,77.27307127546399,76.51749592581903,1.5803952342360355
2023-03-14,75.77141724919339,75.30765906399043,78.54181740904797,2.791935658976114,4.411150925164891,97.16351354321935,89.22078961698526,64.74231976782137,3.234158345057537,-0.04093971314577305,0.5452679238874794,76.80087242320137,76.50539955914049,1.4391309035785016
2023-03-15,78.88185090670567,79.21505156415624,80.0827996472128,2.317730111512615,3.661924404601355,99.48583605345348,91.35327166248297,66.28973752865305,0.8677480830565543,0.04105022408757164,-0.16984830790742655,77.1898888743679,76.60735360592666,1.5961089087069935
2023-03-16,70.41895402962592,69.7008310971307,70.66407877606049,2.4685940411275324,3.9002836091035484,98.83154961817208,90.75247049481499,65.8537711862678,0.9632476789297897,-0.10728572897064614,0.06509124115251685,76.07205982281656,76.50389466178056,2.9232832339043164
2023-03-17,77.20465887995516,79.08829306831544,74.89626556003269,2.6247154417378447,4.14694941550425,99.3403101604377,91.21964192215034,66.19277022522247,-4.192027508282749,0.09636190914557496,0.06324304361481947,76.11707973948113,76.57442054422434,2.940347541926739
2023-03-18,75.63403310367997,74.2921221503507,77.59276074610402,2.150927648652433,3.3983829307855467,98.44928145301292,90.40145120478319,65.59905697428344,3.3006385957533126,-0.020343665771742403,-0.1805101557110942,76.23604157567776,76.573869759531,2.8947324851301577
2023-03-19,74.75783499038693,74.47752752414489,79.41621238539155,2.0026466109858267,3.1641045961883467,98.72250359654197,90.65233854404829,65.7811112736696,4.9386848612466565,-0.011584707007385675,-0.06893818011940334,75.95352073235003,76.44167123059849,2.9341036635525364
2023-03-20,75.43226128889064,74.77266470147939,79.92415011071245,2.305974915173531,3.643351646651173,98.98487274670464,90.89326007822314,65.9559339699432,5.151485409233061,0.009021479803293486,0.15146371932209624,75.44300149263395,76.37844859986875,2.607172588165038
2023-03-21,71.16362831977449,73.33409514630509,72.47798393489508,1.6962523786854056,2.680013497264941,98.53880551751989,90.48365703939909,65.65870895062585,-0.8561112114100098,-0.056588956716651206,-0.26440987387854664,74.7847459312884,76.31249528139045,3.0538546293171818
2023-03-22,74.58674538490129,74.88157754966865,75.68342729435862,1.6506508158831863,2.6079647824970142,97.30324137406605,89.34909526326128,64.83542368692899,0.8018497446899744,0.04810205923937705,-0.026883713399748044,74.1711594281735,76.22080224439812,2.4689297560265384
2023-03-23,75.62509714693238,77.17286395613533,78.32825853104491,2.4897754721677265,3.93374945521962,98.57150610729371,90.51368448832686,65.6804981177991,1.1553945749095789,0.013921397919599787,0.5083598833927596,74.91489415921727,76.21048098816601,1.8590582260548858
2023-03-24,77.74906882389398,75.52072826433852,78.25149066511155,1.5351736171939194,2.4255152513998626,97.36894114893681,89.40942434748094,64.8792009823174,2.730762400773031,0.028085539815372762,-0.3834088116157244,74.99266700835139,76.29008069915874,1.9783734130296855
2023-03-25,73.63694360863111,74.03751900743501,76.08963145836032,2.405276589252395,3.8002444711957195,99.41685780912161,91.2899321104098,66.24377571244545,2.052112450925307,-0.052889703728504545,0.566778221246989,74.7073685090587,76.1465516745417,2.0141432008308136
2023-03-26,72.93466587376028,74.26911206719544,76.08378629133732,2.2691374672586484,3.5851498962175543,96.87476793037534,88.95564778918461,64.54992181804995,1.814674224141882,-0.009537029926219187,-0.05660019417395201,74.44691577811203,75.95168879473782,2.1215448535116805
2023-03-27,73.4244471537798,73.54787313769293,77.26484698960626,1.143927666754977,1.807361702374783,99.74399731055507,91.59032928182144,66.46175640744235,3.7169738519133233,0.006715342754394227,-0.4958755548041083,74.16008518738191,75.78001052816863,2.101759151697046
2023-03-28,76.13338823566761,77.73160879826564,77.98315712094768,1.6403934262422366,2.5917585015037603,99.11834156437979,91.01581836031866,66.04486736230261,0.25154832268204075,0.03689426596858425,0.4340010071577367,74.87005088965235,75.81705290735242,1.7268063615912792
2023-03-29,74.8332009201838,74.05726824503324,76.52769029491834,2.552010081761355,4.032077743983584,99.09403370948127,90.99349757416289,66.02867047051349,2.4704220498851015,-0.017077754525506417,0.5557304979009958,74.90525882326413,75.77598858865002,1.7225746226552732
2023-03-30,72.98796395405732,75.10198511433569,73.67099007392248,1.4436579592123233,2.2809240327323677,96.46665879566572,88.58089992426203,64.27798916415527,-1.4309950404132081,-0.024657998634784906,-0.43430554231355756,74.52852550999627,75.63145976424612,1.8242777777192103
2023-03-31,74.94465634408498,78.39300352951385,75.70433581302518,1.6848917025718821,2.662064066092503,98.2711769433841,90.23790601787142,65.48038177724716,-2.6886677164886663,0.02680842544476647,0.16709895984723344,74.12789515573785,75.51011681891482,1.2003936389643644
2023-04-01,73.98194691981733,73.43768907915785,75.64222858196504,2.134598283826933,3.3725831626118863,99.72065973165239,91.5688994555264,66.44620603322444,2.2045395028071937,-0.012845604626534834,0.26690533318468,74.17718134305017,75.45475061027587,1.1838449292411526
2023-04-02,75.59396821799514,74.92571443589398,78.1450164782194,2.2854020696261688,3.610847342199256,98.01434943421707,90.0020731179727,65.3092516058761,3.219302042325424,0.021789387347766587,0.0706473845415414,74.55708167794084,75.43480489348893,1.1447054501326899
2023-04-03,72.12085825402677,74.30093496970332,75.49123519337664,1.7617762433083775,2.7835386824255473,97.4193274591692,89.4556917808094,64.91277455834431,1.1903002236733187,-0.04594427367475595,-0.22911759522622754,74.37085469226186,75.36188708824622,1.4301319041683749
2023-04-04,72.73751052582023,75.10686874441629,73.5327420997997,1.586355025337778,2.506379907130439,97.82375358556116,89.82705770843592,65.1822531377257,-1.5741266446165838,0.008550262527678987,-0.09957065696446332,73.88572930514079,75.31709851138494,1.3029150500406743
2023-04-05,72.47625790769398,71.69196786696408,76.71529076113326,2.597601414366116,4.10411029543312,98.3538136686099,90.31378752531329,65.53544455847063,5.023322894169183,-0.0035917178940776395,0.6374653673839601,73.54902316049939,75.1314285655902,1.3216678686271628
2023-04-06,70.20103783229416,69.57075760665037,71.79435243073031,2.760921607339832,4.362149916804022,97.5310545085607,89.55828559617046,64.98722090239508,2.223594824079939,-0.03139262623489125,0.0628734616752471,73.15089085739037,74.83556951949895,1.837819756262883
2023-04-07,73.58804106986797,73.16536415657721,75.55599012834531,2.3897026600823423,3.775638262293282,99.57527526689344,91.43539958226312,66.34933296674656,2.3906259717681024,0.048247196083698096,-0.13445472202854825,72.95708867535937,74.74987969687655,1.682066161290621
2023-04-08,73.38596811804909,71.36929235149768,74.26515059932736,1.9554694043187435,3.0895664247347403,98.23455715324268,90.20427974734167,65.45598115527797,2.895858247829679,-0.0027460025960878154,-0.1817101612753096,72.87194884653533,74.58795338779535,1.6359982196260159
2023-04-09,72.74265045361707,71.36467253389078,71.10629006320767,1.5249279462704353,2.409327485529342,97.70019051188025,89.71359541586034,65.09992017408511,-0.2583824706831166,-0.008766221676018149,-0.22017294522606068,72.46461773733847,74.44972442080581,1.1183946259325919
2023-04-10,72.13250822143758,70.62629707130948,75.45857631597914,1.5337725076874795,2.423301552285515,96.90975576305162,88.98777550816602,64.57323502862157,4.832279244669664,-0.008387682169603394,0.005799986444392724,72.46628201839715,74.36076468651028,1.1178063334983777
2023-04-11,69.64107623576832,68.48937988811213,72.74634208140698,2.23382954474776,3.5293647370757872,98.64972605128943,90.58551026852562,65.73261789446958,4.256962193294854,-0.03453965551871385,0.45642820793272665,72.02393426267545,74.12428453124652,1.529458948303363
2023-04-12,71.50172091889942,71.44969358781925,73.0797295832221,2.208944600641167,3.4900474828025527,98.5800038200183,90.5214875474339,65.68616034237752,1.6300359954028494,0.02671763251951953,-0.011140037146121218,71.88471469284765,73.87414536297973,1.5257732205609287
2023-04-13,71.53001614174381,71.8813382405486,73.63050221758112,2.7312553551733973,4.315278379750716,97.27810251996216,89.3260114087214,64.81867308094904,1.7491639770325236,0.0003957278577459977,0.23645262736812178,72.07456873705476,73.73276532606475,1.3544146895839257
2023-04-14,70.48474378806405,72.81049452728517,73.2586526146202,2.3898627552978895,3.775891206574396,95.78491069616268,87.9548819722611,63.823724473124955,0.44815808733503104,-0.01461305910526367,-0.12499475716500119,71.63124055393992,73.45286175544335,1.2824326251828184
2023-04-15,71.6421777946423,70.1446467335341,71.29835900931248,1.3506751258138339,2.1340147333538075,98.38192383928686,90.3395998033239,65.55417502212235,1.1537122757783749,0.016421057158957142,-0.43483150954186234,71.38212765059608,73.4936358809439,1.0291137576820644
2023-04-16,72.65007598613987,74.12655958385474,73.85649697012043,2.66907891803664,4.217042001230501,97.73331366895282,89.74401088892067,65.12199090772484,-0.27006261373431073,0.014068502975811858,0.9761072570492604,71.36890272667077,73.34181645115005,1.0091165402867142
2023-04-17,75.49351974474037,75.17253647840211,78.68491676417311,1.688184961363106,2.6672672882788775,98.20421758631586,90.1764203172003,65.43576519280435,3.512380285771002,0.03913889586492614,-0.3675027928342689,71.84904722999974,73.33713267251873,1.8675071680742799
2023-04-18,71.95159814033848,71.87740257585983,72.0701640055846,2.042460157642851,3.2270084681331013,99.77246529903707,91.61647012747994,66.48072529345971,0.19276142972476862,-0.04691689586573633,0.20985567599991506,72.17912178779547,73.24359144418378,1.5967798021209323
2023-04-19,72.00112870195755,73.01335794020746,74.4414656002075,2.409788988230223,3.8073738879721284,97.73475985178695,89.74533885216208,65.12295453314425,1.4281076600000375,0.0006883872339078501,0.17984626491382638,72.25046575680378,73.12922035795269,1.5724404751211871
2023-04-20,71.22317971409858,69.53909668175513,71.18830700716347,3.3356629846380925,5.2702191805239185,97.19325271321183,89.24809773021136,64.76213567178645,1.6492103254083474,-0.010804677674974061,0.3842137220022084,72.20663198142589,73.13120540443016,1.5999079897213795
2023-04-21,67.42319561413144,67.99681023340752,70.12284058778174,3.9487035841676406,6.2387997418575285,96.50451032357715,88.61565724298502,64.30321052178611,2.1260303543742225,-0.053353193654381736,0.18378373425397498,71.76926795657836,72.89242041207116,2.3782201661237794
